R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4
70.0841975,130706.9565,-49.8931648,130681.8832,-169.8934454,130782.1763,64.79006747,514.5391,-55.35345259,516.00398,-175.1073613,516.3702,70.10138623,130706.9565,0,0,0,0,64.77860832,515.63776,0,0,0,0,60,0,7.260820587,0.089505606,0,62.27875085,128605.3438,-57.65899531,128455.0469,-177.7120965,128680.0703,-121.9509922,521.0266113,118.0947904,521.5186768,-1.919860948,521.5244141,62.30072357,128582.8125,0,0,0,0,-121.9235212,521.3585205,0,0,0,0,59.99900055,0,7.020068832,-3.06740044,0,62.28051233,128149.483,-57.68539081,128124.4097,-177.6799418,128174.5562,-122.0170921,517.83508,118.0866016,518.01819,-2.022541017,518.01819,62.30343064,128149.483,0,0,0,0,-121.9827146,518.01819,0,0,0,0,60,0,7.026188602,-3.065456333,0,70.14149328,130732.0298,-49.85305775,130105.198,-169.8476088,130807.2496,64.84163367,512.15867,-55.11281031,512.34178,-175.153198,511.79245,70.15295244,130556.5169,0,0,0,0,64.86455199,512.15867,0,0,0,0,60,0,7.251542493,0.093933685,0,0,0,0,0,0,0,0,0,0,0,0,0
69.78052987,130681.8832,-50.19683243,130656.81,-170.2028426,130757.1031,64.49212942,516.00398,-55.70295684,517.10264,-175.5027022,517.83508,69.7977186,130706.9565,0,0,0,0,64.43483364,516.91953,0,0,0,0,60,0,7.227933225,0.088028682,0,61.94916007,128589.0313,-57.99408439,128443.3438,-178.0471856,128661.7031,-122.2805762,522.4857178,117.7761894,523.6015625,-2.232971334,523.6931152,61.97113279,128566.2578,0,0,0,0,-122.2476273,523.2581787,0,0,0,0,59.99900055,0,7.008129078,-3.067709484,0,61.94819681,128149.483,-58.02343591,128099.3364,-178.0122574,128149.483,-122.3150301,519.66618,117.7657452,519.84929,-2.314749492,519.66618,61.97111512,128124.4097,0,0,0,0,-122.2863822,519.66618,0,0,0,0,59.999,0,7.003320959,-3.065994098,0,69.83782565,130732.0298,-50.16245496,130105.198,-170.1455468,130782.1763,64.48067026,513.98977,-55.45658499,513.80666,-175.519891,513.62355,69.8492848,130531.4436,0,0,0,0,64.50358858,513.80666,0,0,0,0,60,0,7.220169718,0.094680151,0,0,0,0,0,0,0,0,0,0,0,0,0
69.60864253,130681.8832,-50.38017893,130656.81,-170.3861891,130782.1763,64.35461955,516.3702,-55.8691146,517.10264,-175.7261558,517.83508,69.62010169,130706.9565,0,0,0,0,64.25721672,517.10264,0,0,0,0,60,0,7.21061065,0.087017821,0,61.76788685,128594.5703,-58.16985931,128457.1016,-178.2174759,128683.1094,-122.4508665,522.5944824,117.6113906,523.5900879,-2.430725161,523.3669434,61.79535104,128579.0938,0,0,0,0,-122.4234091,523.1838379,0,0,0,0,60,0,7.001294935,-3.067311319,0,61.77057989,128124.4097,-58.19532325,128124.4097,-178.1841447,128174.5562,-122.4983766,519.48307,117.6167762,519.84929,-2.498095987,519.48307,61.7934982,128149.483,0,0,0,0,-122.4639991,519.66618,0,0,0,0,59.999,0,7.003529424,-3.065263195,0,69.65447915,130732.0298,-50.34007188,130105.198,-170.3231638,130807.2496,64.30305335,513.62355,-55.62847233,513.98977,-175.7032375,513.80666,69.66593831,130556.5169,0,0,0,0,64.32597166,513.80666,0,0,0,0,59.999,0,7.230994805,0.094320872,0,0,0,0,0,0,0,0,0,0,0,0,0
69.5914538,130681.8832,-50.39736766,130656.81,-170.3976483,130782.1763,64.34888997,516.18709,-55.89776249,516.91953,-175.7433445,517.65197,69.60291295,130706.9565,0,0,0,0,64.24002799,516.91953,0,0,0,0,59.999,0,7.213618446,0.086500986,0,61.75689708,128598.2422,-58.18634056,128442.2188,-178.2394418,128679.9766,-122.4563579,522.5429688,117.5784281,523.5328369,-2.425231981,523.2067261,61.78436127,128571.7969,0,0,0,0,-122.434392,523.0922852,0,0,0,0,60,0,7.005152907,-3.067521548,0,61.75912074,128149.483,-58.21251199,128124.4097,-178.207063,128174.5562,-122.5098358,519.84929,117.5823987,520.0324,-2.492366409,519.29996,61.78203905,128149.483,0,0,0,0,-122.4754583,519.66618,0,0,0,0,60,0,7.000499433,-3.06474355,0,69.63729042,130732.0298,-50.35153104,130105.198,-170.3403525,130807.2496,64.29159419,513.62355,-55.63993149,513.98977,-175.7146966,513.80666,69.65447915,130556.5169,0,0,0,0,64.3145125,513.80666,0,0,0,0,60,0,7.230994805,0.094220872,0,0,0,0,0,0,0,0,0,0,0,0,0
69.35081152,130706.9565,-50.62655078,130656.81,-170.6382905,130782.1763,64.11397728,516.55331,-56.08683857,516.3702,-176.0069051,517.46886,69.36227068,130706.9565,0,0,0,0,64.01084487,516.91953,0,0,0,0,60,0,7.192798569,0.086756623,0,61.52069548,128592.1641,-58.42254899,128451.7188,-178.4756571,128674.2422,-122.7035561,522.4628296,117.3587009,523.5214233,-2.683410784,523.5443115,61.54815967,128570.0781,0,0,0,0,-122.6760851,523.1781006,0,0,0,0,60,0,7.004291209,-3.067677604,0,61.51274889,128149.483,-58.4416951,128124.4097,-178.4419757,128149.483,-122.7447485,519.48307,117.3704043,520.0324,-2.721549527,519.66618,61.54712635,128149.483,0,0,0,0,-122.6989118,519.66618,0,0,0,0,60,0,7.009603828,-3.065489612,0,69.40237772,130732.0298,-50.58644373,130105.198,-170.5809948,130807.2496,64.0566815,513.62355,-55.85765545,514.17288,-175.9496093,513.80666,69.41383688,130556.5169,0,0,0,0,64.08532939,513.80666,0,0,0,0,60,0,7.231435492,0.094647585,0,0,0,0,0,0,0,0,0,0,0,0,0
69.1216284,130706.9565,-50.8557339,130656.81,-170.8674737,130782.1763,63.90771247,517.28575,-56.28164422,516.3702,-176.2761952,517.28575,69.13308756,130706.9565,0,0,0,0,63.78739133,516.91953,0,0,0,0,59.999,0,7.165232114,0.087042848,0,61.28997852,128599.2656,-58.65325912,128449.5625,-178.7063672,128671.4531,-122.9287748,522.6688232,117.1389737,523.5500488,-2.914123688,523.5271606,61.31744271,128572.5313,0,0,0,0,-122.9013038,523.2525024,0,0,0,0,60,0,6.998686456,-3.067546773,0,61.28356577,128124.4097,-58.6766078,128124.4097,-178.6711588,128149.483,-123.0197682,519.48307,117.1125733,519.66618,-2.967921379,519.48307,61.31794323,128124.4097,0,0,0,0,-122.9567428,519.66618,0,0,0,0,60,0,7.006238219,-3.064504388,0,69.17319461,130732.0298,-50.82135643,130105.198,-170.8101779,130807.2496,63.82749838,513.80666,-56.12121603,513.62355,-176.2074403,513.62355,69.18465376,130556.5169,0,0,0,0,63.83322796,513.62355,0,0,0,0,60,0,7.220191895,0.093908067,0,0,0,0,0,0,0,0,0,0,0,0,0
69.05860305,130706.9565,-50.91875925,130656.81,-170.9362286,130782.1763,63.8217688,517.10264,-56.32748084,516.55331,-176.3392206,517.10264,69.07579178,130706.9565,0,0,0,0,63.72436597,516.91953,0,0,0,0,60,0,7.170835958,0.088430858,0,61.22406036,128589.2266,-58.7136858,128450.7422,-178.7722785,128666.6016,-122.9837032,522.6345215,117.0510965,523.5786133,-2.958068912,523.1838379,61.25152455,128568.6641,0,0,0,0,-122.9617373,523.1437988,0,0,0,0,60,0,7.002110086,-3.067490553,0,61.22626999,128149.483,-58.73963316,128124.4097,-178.7341842,128149.483,-123.0312273,519.66618,117.0380888,519.84929,-3.030946736,519.48307,61.25491788,128124.4097,0,0,0,0,-123.008309,519.66618,0,0,0,0,60,0,7.003721338,-3.065913062,0,69.11016925,130732.0298,-50.88438179,130105.198,-170.8789328,130807.2496,63.78166175,513.62355,-56.17851181,513.98977,-176.2647361,513.80666,69.11589883,130556.5169,0,0,0,0,63.78166175,513.80666,0,0,0,0,60,0,7.228635876,0.093444956,0,0,0,0,0,0,0,0,0,0,0,0,0
72.02079485,132361.7923,-47.9451083,132311.6458,-167.9625776,132411.9389,69.88939185,382.51679,-50.25412821,381.23502,-170.3403525,381.60124,72.03798358,132361.7923,0,0,0,0,69.76907071,381.78435,0,0,0,0,60.012,-0.11,9.785598098,0.03485468,0,66.31622593,131129.2656,-53.63800148,130987.5469,-173.66913,131222.9531,-119.5339932,386.5585327,120.5667178,386.8389282,0.475158705,387.1192932,66.33819865,131112.625,0,0,0,0,-119.4900614,386.8389282,0,0,0,0,60.01200104,-0.460000008,9.638144156,-3.039110628,0,66.31986479,130656.81,-53.65176794,130656.81,-173.6234007,130706.9565,-119.5533735,383.98167,120.5445905,383.79856,0.452636658,383.06612,66.34851268,130681.8832,0,0,0,0,-119.5189961,383.61545,0,0,0,0,60.012,-0.46,9.652713504,-3.036023043,0,72.08382021,132386.8656,-47.91646041,131760.0339,-167.8938227,132437.0121,69.89512143,378.85459,-50.05359298,378.85459,-170.157006,378.67148,72.09527936,132186.2794,0,0,0,0,69.89512143,378.85459,0,0,0,0,60.012,-0.12,9.915564285,0.039086168,0,0,0,0,0,0,0,0,0,0,0,0,0
75.03455285,132361.7923,-44.93707987,132311.6458,-164.9488196,132411.9389,72.78855829,382.88301,-47.1658857,381.41813,-167.3495128,381.41813,75.05174158,132361.7923,0,0,0,0,72.7599104,381.96746,0,0,0,0,60.001,0,9.764948411,0.040411033,0,69.32648155,131132.7031,-50.60577656,130987.6953,-170.6588744,131209.2344,-116.4962802,386.6844177,123.5275365,386.97052,3.534851066,387.0220337,69.35394574,131108.8906,0,0,0,0,-116.4798058,386.8904114,0,0,0,0,60.00099945,0,9.645640075,-3.039913621,0,69.33362279,130681.8832,-50.63228036,130656.81,-170.6268314,130706.9565,-116.5109676,384.34789,123.5411598,384.531,3.432017193,383.98167,69.36227068,130681.8832,0,0,0,0,-116.5109676,384.16478,0,0,0,0,60.001,0,9.649462897,-3.037987106,0,75.09757821,132386.8656,-44.87405451,131760.0339,-164.8857943,132437.0121,72.8916907,379.22081,-47.12577865,379.40392,-167.1604367,379.40392,75.11476694,132186.2794,0,0,0,0,72.86877238,379.40392,0,0,0,0,60.001,0,9.918378929,0.037979082,0,0,0,0,0,0,0,0,0,0,0,0,0
75.24081766,132111.0596,-44.72508549,132060.9131,-164.7482844,132161.2062,72.97190479,383.61545,-47.0341054,382.51679,-167.2120029,382.33368,75.25800639,132111.0596,0,0,0,0,72.91460901,382.6999,0,0,0,0,60,0,9.733485255,0.040200424,0,69.51873771,130884.5625,-50.42449993,130738.7266,-170.4721097,130955.4219,-116.287536,387.1650696,123.813175,388.0348206,3.78753669,387.7372742,69.54620873,130857.0391,0,0,0,0,-116.2271161,387.6400146,0,0,0,0,60,0,9.625277098,-3.038747403,0,69.51696928,130431.1505,-50.44893386,130406.0773,-170.4377553,130431.1505,-116.3448099,385.26344,123.7818021,384.71411,3.655470733,384.89722,69.54561717,130431.1505,0,0,0,0,-116.2989733,384.89722,0,0,0,0,59.999,0,9.596489546,-3.037778739,0,75.30957259,132161.2062,-44.67351929,131509.3012,-164.6795295,132211.3527,73.00628226,379.77014,-46.88513638,380.31947,-167.0000085,379.77014,75.32103175,131960.62,0,0,0,0,73.04065972,379.95325,0,0,0,0,60,0,9.886603127,0.042378866,0,0,0,0,0,0,0,0,0,0,0,0,0
75.24081766,132060.9131,-44.73081507,132035.8398,-164.7482844,132111.0596,72.97190479,383.79856,-47.06275329,382.88301,-167.1948142,382.15057,75.25800639,132060.9131,0,0,0,0,72.91460901,382.88301,0,0,0,0,60,0,9.732237506,0.04106423,0,69.50775477,130828.9766,-50.43548628,130684.7578,-170.4830926,130914.1875,-116.3369729,387.5484619,123.7967006,388.1435547,3.77655033,388.0805969,69.53521896,130808.8516,0,0,0,0,-116.2545871,387.9203796,0,0,0,0,60,0,9.609197463,-3.037895106,0,69.51123971,130381.004,-50.45466344,130355.9307,-170.4434849,130381.004,-116.3619986,385.26344,123.7932612,384.89722,3.644011577,384.89722,69.5398876,130381.004,0,0,0,0,-116.3104324,385.08033,0,0,0,0,59.999,0,9.593848223,-3.036924132,0,75.30384301,132111.0596,-44.68497844,131459.1546,-164.6795295,132161.2062,72.96617521,380.13636,-46.95389131,380.50258,-166.9656311,379.95325,75.31530217,131910.4735,0,0,0,0,73.01774141,380.13636,0,0,0,0,60,0,9.88382384,0.043017457,0,0,0,0,0,0,0,0,0,0,0,0,0
74.95433876,131709.8873,-45.01729396,131659.7408,-165.0347633,131760.0339,72.50780897,384.89722,-47.34350261,384.34789,-167.5271297,382.88301,74.96579791,131709.8873,0,0,0,0,72.5536456,383.98167,0,0,0,0,60,0,9.68429486,0.048218563,0,69.18914693,130453.1719,-50.7540907,130318.7969,-170.8017073,130535.5391,-116.6281165,388.9102783,123.4780859,389.3852234,3.414001541,389.2078247,69.21661795,130435.7891,0,0,0,0,-116.5731881,389.1677856,0,0,0,0,60,0,9.536914892,-3.038584805,0,69.19038334,130004.905,-50.76979023,129979.8317,-170.7700708,130029.9782,-116.6771254,386.17899,123.4666753,385.99588,3.363262257,385.44655,69.21903123,130004.905,0,0,0,0,-116.6141,385.81277,0,0,0,0,59.999,0,9.551258521,-3.035899478,0,75.01736412,131734.9606,-44.97145734,131108.1288,-164.9660084,131810.1804,72.66250758,380.8688,-47.36642092,381.60124,-167.3953494,381.23502,75.02882327,131559.4477,0,0,0,0,72.63958927,381.23502,0,0,0,0,59.999,0,9.837824111,0.040872412,0,0,0,0,0,0,0,0,0,0,0,0,0
74.67931902,131684.814,-45.28658413,131659.7408,-165.3040535,131734.9606,72.14111598,384.71411,-47.62998151,384.89722,-167.7104762,383.06612,74.69650775,131684.814,0,0,0,0,72.27289628,384.16478,0,0,0,0,60,0,9.720939863,0.051711553,0,68.91998284,130438.4844,-51.0232548,130297.4453,-171.0708714,130511.0547,-116.8862977,388.6528015,123.175973,389.5397339,3.155822739,389.1735229,68.94195556,130415.6094,0,0,0,0,-116.8478437,389.1277466,0,0,0,0,60,0,9.554713395,-3.039173435,0,68.92682275,129979.8317,-51.04480997,129954.7584,-171.039361,130004.905,-116.9005789,386.54521,123.185926,386.3621,3.111160828,385.99588,68.95547064,129979.8317,0,0,0,0,-116.8662015,386.17899,0,0,0,0,60,0,9.542805192,-3.037810654,0,74.74807395,131734.9606,-45.23501793,131108.1288,-165.2352985,131785.1071,72.38748784,381.05191,-47.62425193,381.78435,-167.6818283,381.23502,74.76526269,131534.3744,0,0,0,0,72.36456953,381.23502,0,0,0,0,60,0,9.828612387,0.041578915,0,0,0,0,0,0,0,0,0,0,0,0,0
79.11974193,132286.5725,-40.84043164,132261.4993,-160.8521714,132361.7923,78.95931375,292.60978,-40.73156966,293.52533,-160.6745545,291.87734,79.14266024,132286.5725,0,0,0,0,79.18849687,292.60978,0,0,0,0,60.007,0,12.89995104,0.011967604,0,74.76471232,131547.4844,-45.18402362,131396.5469,-165.2316334,131632.7969,-112.9531879,297.0085144,127.0541408,297.5292358,7.072448723,297.3175049,74.78668503,131523.0938,0,0,0,0,-112.9422049,297.2946167,0,0,0,0,60.00699997,0,12.60804485,-3.006582544,0,74.75953311,131083.0556,-45.20637004,131057.9823,-165.1951915,131108.1288,-112.9930068,294.99021,127.0934981,294.8071,6.984355523,294.8071,74.79391058,131083.0556,0,0,0,0,-112.9700885,294.8071,0,0,0,0,60.007,0,12.60448598,-3.005137325,0,79.19422644,132336.7191,-40.77740628,131709.8873,-160.789146,132411.9389,79.25152222,290.59557,-40.71438092,290.59557,-160.7604982,290.41246,79.21141518,132161.2062,0,0,0,0,79.26298138,290.59557,0,0,0,0,60.005,0,12.93241574,-5.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
7.442721759,128726.1682,-112.528911,128701.0949,127.4716503,128801.388,3.838817227,592.54396,-119.6163989,619.46113,124.5094585,589.43109,7.454180915,128751.2415,0,0,0,0,2.864788976,600.23458,59.83398255,16.11368,-164.9488196,16.84612,59.982,0.05,6.697976811,0.05223381,0,-2.112121595,125800.3672,-122.0443746,125674.3125,117.9025342,125876.2734,178.3163497,600.3799438,54.98932025,625.0534058,-61.04827861,595.3960571,-2.08465591,125784.7969,0,0,0,0,177.3825126,606.6513062,-126.839905,16.15333557,10.4342657,15.83862305,59.97999954,0.050000001,6.421179087,3.125509759,0,-2.102755108,125341.2767,-122.0743878,125316.2035,117.9433621,125391.4233,178.1898743,598.03726,54.9351934,620.92601,-61.31221366,593.45951,-2.079836796,125341.2767,0,0,0,0,177.2387643,603.89678,-126.6523206,15.38124,8.462586634,14.83191,59.98,0.05,6.389435385,3.126083607,0,7.500017538,128801.388,-112.4945335,128149.483,127.5117573,128851.5345,3.770062292,591.99463,-119.5591031,615.2496,124.3433007,586.50133,7.505747116,128600.8018,0,0,0,0,2.807493196,597.67104,58.22970072,15.93057,-164.7597436,15.01502,59.982,0.03,6.649830621,0.056093883,0,0,0,0,0,0,0,0,0,0,0,0,0
8.794902155,130280.7109,-111.1824601,130280.7109,128.8352898,130355.9307,6.921330165,483.4104,-115.9036324,500.80585,127.5518644,481.94552,8.812090889,130305.7842,0,0,0,0,6.159296298,488.53748,61.26637703,10.43727,-162.5481265,11.35282,60.003,0,8.188324669,0.022945791,0,1.161804185,128287.9063,-118.7759378,128145.1094,121.1874454,128372.9688,-179.8764059,489.1319275,57.27997104,505.7086792,-59.46075823,487.3924255,1.189270084,128269.4453,0,0,0,0,179.2941323,493.9098511,-123.9285369,10.5342865,8.127136225,10.72883606,60.00500107,0,7.927939389,-3.134994478,0,1.168833902,127848.6037,-118.7856101,127823.5305,121.2206807,127848.6037,179.9373956,486.70638,57.2728612,501.7214,-59.55323323,483.95973,1.197481792,127848.6037,0,0,0,0,179.1925504,490.7348,-126.5262699,10.07105,10.50804596,10.07105,60.005,0,7.915193668,-3.128656528,0,8.846468357,130330.8575,-111.1423531,129704.0257,128.8696673,130406.0773,6.927059743,481.5793,-115.731745,495.86188,127.4544615,477.73399,8.857927513,130155.3446,0,0,0,0,6.193673765,484.87528,59.65636563,10.25416,-161.4423179,9.88794,60.005,0,8.1454613,0.026604174,0,0,0,0,0,0,0,0,0,0,0,0,0
9.012626117,130431.1505,-110.9647362,130406.0773,129.0415546,130481.2971,7.150513283,483.04418,-115.6744493,500.62274,127.7237517,481.5793,9.029814851,130431.1505,0,0,0,0,6.371290682,488.17126,62.71596026,10.43727,-162.5882335,11.16971,60.003,0,8.198662492,0.022797338,0,1.408996629,128429.2422,-118.5452277,128290.3594,121.4181555,128518.8594,-179.799498,489.3836975,57.55463002,505.1765442,-59.43328721,488.4681702,1.425476061,128411.8516,0,0,0,0,179.4204771,494.2016602,-122.8958123,9.618759155,7.478942735,10.09941101,60.00500107,0,7.901571106,-3.132044462,0,1.409476176,127973.9701,-118.5621565,127948.8968,121.4441343,127999.0434,-179.9545843,487.62193,57.53069221,500.98896,-59.48447829,484.50906,1.432394488,127973.9701,0,0,0,0,179.347249,490.91791,-127.4716503,9.52172,9.958006479,9.33861,60.005,0,7.868089357,-3.125804547,0,9.058462741,130456.2238,-110.9188996,129829.3921,129.0873912,130531.4436,7.207809063,481.21308,-115.4223478,495.67877,127.6034306,478.28332,9.069921897,130280.7109,0,0,0,0,6.445775195,484.87528,62.27478275,9.88794,-163.1898392,9.52172,60.005,0,8.144663246,0.023774928,0,0,0,0,0,0,0,0,0,0,0,0,0
9.476721931,130907.5427,-110.5006404,130857.3961,129.4999209,130957.6892,7.24218653,484.14284,-115.1587872,498.60853,127.855532,482.67796,9.488181087,130907.5427,0,0,0,0,6.62912169,488.35437,59.81679381,8.97239,-161.7345264,9.70483,60.001,0,8.136183671,0.031326052,0,1.936340487,128919.4922,-118.012391,128769.3906,121.9455008,129003.2813,-179.5852759,489.7842407,58.06549402,503.2825317,-59.26300377,488.3422852,1.952819812,128895.2031,0,0,0,0,179.7280952,493.686676,-123.4341405,8.646011353,8.275452076,8.766174316,60.00099945,0,7.86383251,-3.124491571,0,1.93086777,128475.4355,-118.0235762,128425.2889,121.9827146,128475.4355,-179.7540491,487.43882,58.00624718,499.70719,-59.43864167,485.2415,1.965245237,128475.4355,0,0,0,0,179.5936209,490.7348,-124.4865401,8.42306,9.1730543,8.05684,60.003,0,7.847592553,-3.120147867,0,9.534017711,130932.6159,-110.4548037,130305.7842,129.5457575,131007.8358,7.373966823,481.76241,-114.8837675,494.03078,127.6836446,479.7482,9.545476867,130732.0298,0,0,0,0,6.709335781,485.05839,62.83628139,8.23995,-164.1180308,8.05684,60.003,0,8.095061466,0.029344798,0,0,0,0,0,0,0,0,0,0,0,0,0
9.671527582,131057.9823,-110.3115643,131032.909,129.6832673,131108.1288,6.88122312,486.88949,-115.067114,498.0592,127.33987,486.70638,9.67725716,131057.9823,0,0,0,0,6.371290682,490.36858,58.30991481,6.95818,-165.6993944,7.87373,60,0,8.000867912,0.039856916,0,2.128601134,129093.1406,-117.8036467,128945.6406,122.1432484,129173.3125,179.8873888,493.3605347,58.09844968,503.3111572,-59.76287799,492.2103882,2.156067032,129068.4141,0,0,0,0,179.3984976,496.2158203,-127.2848509,6.586074829,8.423767072,6.900787354,60,0,7.731193918,-3.109411365,0,2.137132576,128625.8751,-117.823041,128600.8018,122.1889794,128650.9484,179.7884265,490.18547,58.06927254,499.52408,-59.79960508,487.98815,2.160050888,128625.8751,0,0,0,0,179.347249,492.5659,-128.9899884,6.59196,11.72844607,6.59196,59.999,0,7.745447347,-3.105062921,0,9.711634627,131083.0556,-110.2714573,130456.2238,129.729104,131158.2754,6.932789321,484.87528,-114.8150126,493.84767,127.2138193,483.04418,9.717364205,130907.5427,0,0,0,0,6.434316039,487.25571,60.12619102,6.40885,-164.5248309,6.22574,59.999,0,7.963155927,0.042220553,0,0,0,0,0,0,0,0,0,0,0,0,0
9.316293749,130832.3229,-110.6725277,130807.2496,129.3394927,130932.6159,5.448828632,493.29834,-115.691638,499.70719,125.5465121,494.94633,9.322023327,130857.3961,0,0,0,0,5.093594799,495.86188,63.16286734,3.29598,-177.1528207,4.39464,60,0,7.717096708,0.058500994,0,1.760559165,128885.6484,-118.1826812,128747.6484,121.780702,128967.6328,178.3712781,499.9923706,57.44476643,504.9934387,-61.45477732,500.0896606,1.782531777,128864.8906,0,0,0,0,178.1186021,501.663208,-129.8995976,3.187179565,2.98553481,3.650665283,60,0,7.47194495,-3.087369625,0,1.758980431,128425.2889,-118.2069227,128400.2157,121.8165568,128450.3622,178.3732208,496.96054,57.46766685,500.80585,-61.54139678,496.2281,1.787628321,128425.2889,0,0,0,0,178.1039306,497.87609,-130.4968674,3.11287,0.681819776,3.11287,59.999,0,7.463854348,-3.087299206,0,9.36785995,130907.5427,-110.6324207,130280.7109,129.3795997,130957.6892,5.460287788,490.7348,-115.4681845,495.49566,125.5121346,490.36858,9.36785995,130706.9565,0,0,0,0,5.168079312,492.19968,62.89930675,3.29598,-170.6612089,3.11287,59.999,0,7.714266781,0.063530327,0,0,0,0,0,0,0,0,0,0,0,0,0
9.310564171,130832.3229,-110.6725277,130832.3229,129.3337631,130932.6159,5.374344118,493.66456,-115.7202859,499.52408,125.5235938,494.94633,9.316293749,130857.3961,0,0,0,0,5.053487753,496.04499,58.57920497,3.29598,-176.3392206,4.21153,60,0,7.706697801,0.060463055,0,1.755065986,128880.8984,-118.1881727,128739.7656,121.780702,128966.0156,178.4042406,500.1182556,57.47772209,504.8446655,-61.43829607,500.164032,1.782531777,128861.0703,0,0,0,0,178.1460594,501.6860962,-130.4214513,3.15284729,1.826477108,3.547668457,60,0,7.464700335,-3.088337043,0,1.753250853,128425.2889,-118.2126523,128400.2157,121.8108272,128450.3622,178.3503025,496.77743,57.46766685,501.17207,-61.6387996,496.41121,1.781898743,128425.2889,0,0,0,0,178.058094,498.0592,-124.1828725,3.11287,0,0,59.999,0,7.462778225,-3.086954573,0,9.362130372,130907.5427,-110.6324207,130255.6377,129.3738701,130957.6892,5.39726243,491.10102,-115.4452661,495.49566,125.4491092,490.7348,9.362130372,130706.9565,0,0,0,0,5.133701844,492.38279,63.23735185,2.92976,0,0,59.999,0,7.697243237,0.06515302,0,0,0,0,0,0,0,0,0,0,0,0,0
9.104299365,130807.2496,-110.8845221,130782.1763,129.1274983,130882.4694,4.858682103,497.14365,-115.9666577,501.35518,124.8646923,498.97475,9.115758521,130832.3229,0,0,0,0,4.577932783,499.15786,0,0,175.6860487,3.11287,60,0,7.594452524,0.065749812,0,1.513366722,128833.25,-118.4243743,128685.2578,121.5280123,128915.375,177.810984,503.9234009,57.21954436,507.3165894,-62.09197933,503.9176941,1.535339441,128808.9609,0,0,0,0,177.6461852,505.0506592,0,0,0,0,59.99900055,0,7.357345652,-3.079762822,0,1.512608579,128375.1424,-118.447565,128350.0691,121.5644554,128400.2157,177.7888038,500.62274,57.19837669,503.18628,-62.10289541,500.07341,1.541256469,128375.1424,0,0,0,0,177.6226461,501.35518,0,0,0,0,60,0,7.37084438,-3.079331558,0,9.14440641,130857.3961,-110.8386855,130230.5644,129.1733349,130932.6159,4.875870837,494.58011,-115.7260155,498.0592,124.8303148,494.76322,9.161595144,130681.8832,0,0,0,0,4.658146874,495.67877,0,0,0,0,60,0,7.599762377,0.070952144,0,0,0,0,0,0,0,0,0,0,0,0,0
